date,jira_id,comment
2016-12-20T06:28:24Z,73,DL-28: using /* */ style comment to avoid scrooge windows platform issue  Author: xieliang <xieliang007@gmail.com>  Reviewers: Sijie Guo <sijie@apache.org>  Leigh Stewart <lstewart@apache.org>  Closes #73 from xieliang/DL-28
2016-12-20T06:25:03Z,77,DL-122: Use assertions from Junit rather than assert() for tests  * changed all instances of `assert()` to junit versions in `src/test`  Here is the script I used to find all instances of `assert()` inside the `src/test` folder:  ``` grep -r "assert(" * 2>/dev/null | grep -v "main" ```  The `grep -v "main"` removes all instances of the usage within the main source tree (which there are quite a few). I did this as I assumed the JIRA ticket spirit was not to remove those instances from the main tree and thus would require including `junit` in core compilation rather than scoped for `test` as is.  Author: Brennon York <brennon.york@capitalone.com>  Reviewers: Sijie Guo <sijie@apache.org>  Closes #77 from brennonyork/DL-122
2016-12-20T06:22:37Z,75,DL-123: Every tests should have timeout  * used a simple bash script to find any tests without a timeout  Here is the below bash executed from the root directory. This could be expanded to take in more than one line above the initial `grep` although  for more  it only reduces the false positive rate. After this patch there are only 4 false positives (tests where the text immediately above is not `Test(timeout = ...)`). ``` grep -r "public void test" -B 1 * | awk '($NR+1) % 3 !=0 {printf $0; printf " "} NR % 3 == 0 {print " "}' | grep -v "timeout" ```  Author: Brennon York <brennon.york@capitalone.com>  Reviewers: Leigh Stewart <lstewart@apache.org>  Closes #75 from brennonyork/DL-123
2016-12-20T06:20:52Z,74,DL-136: Avoid empty catch blocks  * resolves the 9 empty catch blocks in `src/main` * leaves 49 errors within `src/test` unchanged   * if we want to resolve those as well let me know  wasn't sure how we wanted to handle that  Used an independent checkstyle that looked for [empty catch blocks](http://checkstyle.sourceforge.net/config_blocks.html#EmptyBlock). Did a quick manual analysis and cannot find any other empty catch blocks in `src/main` so cannot rectify the original 22 as stated in the [Kiuwan blog](https://www.kiuwan.com/blog/analyzing_distributedlog_twitter-2/).  Author: Brennon York <brennon.york@capitalone.com>  Reviewers: Sijie Guo <sijie@apache.org>  Closes #74 from brennonyork/DL-136
2016-12-17T07:55:48Z,62,DL-90: Don't use stack and codec together for configuring thriftmux  merge Twitter's change on thriftmux  Author: Sijie Guo <sijieg@twitter.com> Author: Jordan Bull <jbull@twitter.com> Author: Sijie Guo <sijie@apache.org> Author: Leigh Stewart <lstewart@twitter.com> Author: Dave Rusek <dave.rusek@gmail.com> Author: Dave Rusek <drusek@twitter.com>  Reviewers: Leigh Stewart <lstewart@apache.org>  Closes #62 from sijie/merge/DL-90
2016-12-17T06:50:41Z,60,DL-88: remove watches when unregister children watches  merge twitter's change from Sijie Guo  Author: Sijie Guo <sijieg@twitter.com> Author: Jordan Bull <jbull@twitter.com> Author: Leigh Stewart <lstewart@twitter.com>  Reviewers: Leigh Stewart <lstewart@apache.org>  Closes #60 from sijie/merge/DL-88
2016-12-17T06:43:24Z,59,DL-87: Introduce periodic keepalive control record in writer  merge twitter's change from Leigh Stewart  Author: Jordan Bull <jbull@twitter.com> Author: Sijie Guo <sijieg@twitter.com> Author: Leigh Stewart <lstewart@twitter.com>  Reviewers: Leigh Stewart <lstewart@apache.org>  Closes #59 from sijie/merge/DL-87
2016-12-17T05:51:03Z,58,DL-86: Improve handling of lock conflicts in zk session lock  merge twitter's change from Sijie Guo.  Author: Jordan Bull <jbull@twitter.com> Author: Sijie Guo <sijieg@twitter.com>  Reviewers: Leigh Stewart <lstewart@apache.org>  Closes #58 from sijie/merge/DL-86
2016-12-17T01:45:11Z,966,BOOKKEEPER-966: change bookieServer cmdline to make conf-file and option co-exist  Currently  when using bookieServer cmdline to start a bookie  you will either give it a cofiguration file by "-c booke.conf"; or add some options like "<bookie_port> <zk_servers> <journal_dir> <ledger_dir [ledger_dir]>" in a fix sequential. It may not satisfy some of the requirement. So changed it to be co-exist for configuration file and options.  By this change  it will first use settings in configuration file; and then use options to overwrite some of the settings  if there are some options provided.  Here is an example after this change: ``` BookieServer -c bookie.conf -z localhost:2181 -m /bookkeeper/ledgers -p 3181 -j /mnt/journal -l "/mnt/ledger1 /mnt/ledger2 /mnt/ledger3” ``` Here  in this command: -z is for “Zookeeper client instance”; -m is for "Zookeeper ledgers root path for bookies"; -p is for "bookie service port exported"; -j is for "bookie journal directory"; -l is for "bookie ledgers directories".  Author: jiazhai <jia.zhai@emc.com> Author: jiazhai <jiazhai@users.noreply.github.com>  Reviewers: Enrico Olivelli <eolivelli@gmail.com>  Sijie Guo <sijie@apache.org>  Closes #75 from jiazhai/BOOKKEEPER-966
2016-12-17T01:44:24Z,946,BOOKKEEPER-946: Provide an option to delay auto recovery of lost bookies  Fixing a bug in the test AuditorLedgerCheckerTest.testDelayedAuditOfLostBookies which fails sometimes with: AuditorLedgerCheckerTest.testDelayedAuditOfLostBookies:367->_testDelayedAuditOfLostBookies:345 audit of lost bookie isn't delayed  Author: Rithin <rithin.shetty@salesforce.com>  Reviewers: Enrico Olivelli <eolivelli@gmail.com>  Sijie Guo <sijie@apache.org>  Closes #82 from rithin-shetty/audit_delay_fix
2016-12-17T01:43:34Z,971,BOOKKEEPER-971: update bk codahale stats provider version  Update bk stats provider: from codahale to yammer. Currently io.dropwizard.metrics 3.1.0 is used most widely. will change version to 3.1.0.  And change CodahaleMetricsProvider.getMetrics() to public  since this would be used outside package.  And a small bug here: ```             File outdir;             if (Strings.isNullOrEmpty(prefix)) {  < === if (!)                 outdir = new File(csvDir  prefix);             } else {                 outdir = new File(csvDir);             } ```  Author: jiazhai <jia.zhai@emc.com> Author: jiazhai <jiazhai@users.noreply.github.com>  Reviewers: Sijie Guo <sijie@apache.org>  Closes #83 from jiazhai/BOOKKEEPER-971
2016-12-17T01:42:18Z,967,BOOKKEEPER-967: New testsuite for RackPlacement  Added New Testsuite for testing RackAwareEnsemblePlacementPolicy using ScriptBasedMapping. It works only on Unix based OS  because of Shell script.  This testsuite has similar testscenarios as in TestRackawareEnsemblePlacementPolicy.java.  Also here it is assumed that the script file has execution permission.  Author: Charan Reddy Guttapalem <cguttapalem@salesforce.com>  Reviewers: Sijie Guo <sijie@apache.org>  Closes #86 from reddycharan/testrackawareusingscript
2016-12-17T01:40:25Z,987,BOOKKEEPER-987: BookKeeper build is broken due to the shade plugin  This is simply an upgrade of the maven-shade-plugin to version 2.4.3  Author: eolivelli <eolivelli@gmail.com>  Reviewers: Rithin Shetty <rithin@gmail.com>  Sijie Guo <sijie@apache.org>  Closes #94 from eolivelli/BOOKKEEPER-987
2016-12-17T01:39:40Z,984,BOOKKEEPER-984: Fix BookieClientTest.testWriteGaps  in commit 9359d682a1598e30364eca6021d976f911e055b2  the third field (last add confirmed) in the message. changed the test to include the lac in the test so the test logic can work as expected.  Author: Sijie Guo <sijie@apache.org>  Reviewers: Enrico Olivelli <eolivelli@gmail.com>  Closes #91 from sijie/sijie/BOOKKEEPER-984
2016-12-16T19:15:21Z,76,DL-141: Fix broken scripts in tutorials and add integration test to travis ci  - fix the broken scripts used in tutorials - fix the write_proxy configuration (a change was merged to validate configuration which it brokes the configuration too) - add integration test to validate the basic end-to-end functionalities  Author: Sijie Guo <sijieg@twitter.com>  Reviewers: Leigh Stewart <lstewart@apache.org>  Closes #76 from sijie/sijie/script_for_ci
2016-12-16T00:20:57Z,55,Clean up and fix a few shell scripts  This is still in progress.  - remove trailing white spaces in a few places - fix some scripts (not rely on git); style consistency - validate that the vagrant configuration works - one of the Dockerfile was not correct  Author: Franck Cuny <fcuny@apache.org>  Reviewers: Sijie Guo <sijie@apache.org>  Closes #55 from franckcuny/fcuny/hack-week-cleanup and squashes the following commits:  fe3965d [Franck Cuny] Fix dlog script for core. f15cefd [Franck Cuny] fix a few more things in the common script. c32dee2 [Franck Cuny] Remove useless cd 622d3ab [Franck Cuny] Fix bundle for service. 93e9485 [Franck Cuny] A few more fixes for benchmarks' scripts. a3fc4ef [Franck Cuny] Remove trailing white spaces in the doc 27f90f1 [Franck Cuny] Rename bookkeeper hosts from node to bk. 21d89f8 [Franck Cuny] Do not assume git is available in the shell scripts. 480bc34 [Franck Cuny] Remove comment from Dockerfile a7ac7c0 [Franck Cuny] Git ignore pid files 179eddc [Franck Cuny] Ignore .vagrant directory created by vagrant. 9bf33fc [Franck Cuny] Create a valid snapshot. 5800829 [Franck Cuny] Remove Dockerfile and docker directory.
2016-12-12T23:37:54Z,53,DL-127: Fix coverall report  Author: Sijie Guo <sijie@apache.org>  Reviewers: Franck Cuny <franck.cuny@gmail.com>  Closes #53 from sijie/sijie/remove_reporting
2016-12-12T23:37:54Z,53,DL-127: Fix coverall report  Author: Sijie Guo <sijie@apache.org>  Reviewers: Franck Cuny <franck.cuny@gmail.com>  Closes #53 from sijie/sijie/remove_reporting
2016-12-03T06:45:43Z,22,DL-49: Support building project with scala 2.10 and 2.11  Author: Sijie Guo <sijieg@twitter.com> Author: Sijie Guo <sijie@apache.org>  Reviewers: Franck Cuny <franck.cuny@gmail.com>  Closes #22 from sijie/sijie/support_scala_2.10_and_2.11
2016-12-03T03:53:39Z,46,Update a couple of scripts  Mostly style.  Author: Franck Cuny <fcuny@apache.org> Author: Leigh Stewart <lstewart@twitter.com> Author: Khurrum Nasim <khurrumnasimm@gmail.com>  Reviewers: Sijie Guo <sijie@apache.org>  Closes #46 from franckcuny/fcuny/update-scripts and squashes the following commits:  50c16ec [Franck Cuny] Rename a variable in one of the shell script. 924ba7e [Franck Cuny] Run `git rev-parse` only once when building the bundle. f1d3b3f [Franck Cuny] Remove more duplicated shell scripts. 90ce66f [Franck Cuny] Do not duplicate code for the 'bundle' script. 13987ea [Franck Cuny] Build cobertura report only on master for successful builds 525ec9a [Khurrum Nasim] Fix deadlock on BKSyncLogReaderDLSN 23c9190 [Leigh Stewart] Add documentation for distributedlog-benchmark 85aa8a7 [Franck Cuny] Make the shell style more consistent. 4f81ba2 [Franck Cuny] Rely on git to find the root directory.
2016-11-29T23:19:07Z,976,BOOKKEEPER-976 Fix license headers  …ftware Foundation"  Author: eolivelli <eolivelli@gmail.com>  Reviewers: Sijie Guo <sijie@apache.org>  Closes #84 from eolivelli/BOOKKEEPER-976
2016-11-29T23:17:46Z,964,BOOKKEEPER-964: Add concurrent maps and sets for primitive types  In BookKeeper there are many instances of maps and sets that use ledger id and entry ids as keys or values. JDK concurrent collections have the overhead of boxing all the primitive values into objects (eg: long --> Long) that would need to be allocated from the heap. In addition to that  JDK map implementations are closed hash tables and they will require at least one more allocation to hold the linked-list/tree node.  There are already available libraries that offer primitive collections with zero-allocation  but none of these support concurrent maps/sets.  We have added a handful of specializations  all based on the same implementation idea. We have a hash table which is broken down into multiple sections. Each sections  on its own  is an open hash table with linear probing  protected by a stamped lock.  All insertions  lookups and iterations on these collections are allocation free.  ``` ConcurrentLongHashMap: Map<long  Object> ConcurrentLongHashSet: Set<long> ConcurrentLongLongHashMap: Map<long  long> ConcurrentLongLongPairHashMap: Map< Pair<long  long>  Pair<long  long> > ConcurrentOpenHashMap: Map<Object  Object> ConcurrentOpenHashSet: Set<Object> ```  Author: Matteo Merli <mmerli@yahoo-inc.com>  Reviewers: Sijie Guo <sijie@apache.org>  Enrico Olivelli <Enrico.olivelli@diennea.com>  Closes #72 from merlimat/bk-collections
2016-11-29T23:07:42Z,955,BOOKKEEPER-955: in listLedgers method currentRange variable has to be…  … updated to the next iterator  in BookKeeperAdmin listLedgers method currentRange variable is not getting updated to next iterator when it has run out of elements  Author: Charan Reddy Guttapalem <cguttapalem@salesforce.com>  Reviewers: Venkateswararao Jujjuri <vjujjuri@salesforce.com>  Closes #63 from reddycharan/listledgersfix
2016-11-29T23:02:27Z,948,BOOKKEEPER-948: Provide an option to add more ledger/index directorie…  …s to a bookie  This change allows the addition of new ledger and index directories to a bookie. Thus increasing ts storage capacity. The option is exposed via 'allowStorageExpansion' boolean configuration option. Also  the newly added directories need to be empty to be accepted. Two new test cases have been added to test this functionality.  Author: Rithin <rithin.shetty@salesforce.com>  Reviewers: Enrico Olivelli <eolivelli@gmail.com>  Sijie Guo <sijie@apache.org>  Closes #59 from rithin-shetty/storage_expansion
2016-11-29T19:50:17Z,42,Fix deadlock on BKSyncLogReaderDLSN  Change the lastSeenDLSN to volatile to remove the synchronization block to avoid deadlock with sharedLock  Author: Khurrum Nasim <khurrumnasimm@gmail.com>  Reviewers: Leigh Stewart <lstewart@apache.org>  Closes #42 from khurrumnasimm/kn/fix_deadlock
2016-11-17T23:44:06Z,912,BOOKKEEPER-912: Allow EnsemblePlacementPolicy to choose bookies using ledger custom data (multitenancy support)  Author: eolivelli <eolivelli@gmail.com>  Reviewers: sijie@apache.org <sijie@apache.org>  Closes #68 from eolivelli/BOOKKEEPER-912 and squashes the following commits:  6c1eaca [eolivelli] BOOKKEEPER-912 Allow EnsemblePlacementPolicy to choose bookies using ledger custom data (multitenancy support) 7c0ab37 [eolivelli] BOOKKEEPER-912 Allow EnsemblePlacementPolicy to choose bookies using ledger custom data (multitenancy support)
2016-11-17T23:18:35Z,965,BOOKKEEPER-965: Long Polling Part I: Changes in the write path  This is the first in the series of changes for enabling long polling between bookkeeper client and the bookkeeper server. The changes were originally implemented in the Twitter fork and these pull request combine multiple commits from Twitter's bookkeeper fork as they include not only the changes made initially but also bug fixes added since.  The first change captures the changes on the write path (AddEntry). We track the last add confirmed in the FileInfo so that we can trigger actions when the value is updated  Author: Robin Dhamankar <robindh@Robins-MacBook-Air.local>  Reviewers: sijie@apache.org <sijie@apache.org>  Closes #73 from robindh/LongPollWritePath
2016-11-12T02:37:35Z,962,BOOKKEEPER-962: Add more journal timing stats  It is useful to know the sync latency on the journal to identify disk/filesystem related latency spikes that will cause all the entries to queue up. In the same line  it's useful to track the amount of time spent in the journal queue.  Author: Matteo Merli <mmerli@yahoo-inc.com>  Reviewers: Sijie Guo <sijie@apache.org>  Closes #70 from merlimat/bk-journal-latency
2016-11-12T02:35:13Z,961,BOOKKEEPER-961: Assign read/write requests for same ledger to a single thread  When entries for the same ledger are processed by the bookie we should avoid the reordering of the request. Currently  if multiple read/write threads are configured  the requests will be passed to the executor and writes for same ledger will be spread across multiple threads.  This poses 2 issues:  1. Mutex contention to access the LedgerDescriptor  2. If the client receives add-entry acks out of order it has anyway to wait     for the acks of previous entries before acknowledging the whole sequence     to the application. In practice  the reordering is increasing the latency    experienced by the application.  Author: Matteo Merli <mmerli@yahoo-inc.com>  Reviewers: Sijie Guo <sijie@apache.org>  Closes #69 from merlimat/bk-fixed-ledger-thread
2016-11-09T07:49:20Z,958,BOOKKEEPER-958: Fix for ZeroBuffer Bug  Fix for readOnlyBuffer of ZeroBuffer bug  Author: Charan Reddy Guttapalem <cguttapalem@salesforce.com>  Reviewers: Sijie Guo <sijie@apache.org>  Closes #66 from reddycharan/zerobufferfix
2016-11-09T07:44:54Z,957,BOOKKEEPER-957: LedgerHandleAdv fixes  - making addToLength call synchronized - adding op to pendingAddOps after doing sanity check  Author: Charan Reddy Guttapalem <cguttapalem@salesforce.com>  Reviewers: Sijie Guo <sijie@apache.org>  Closes #65 from reddycharan/ledgerhandleadvfix
2016-11-09T02:08:44Z,956,BOOKKEEPER-956: Fix for HierarchicalLedgerRangeIterator  Fix for HierarchicalLedgerRangeIterator  to make it work for LedgerIds of length 9 and 10  Author: Charan Reddy Guttapalem <cguttapalem@salesforce.com>  Reviewers: sijie@apache.org <sijie@apache.org>  Closes #64 from reddycharan/hierarchicalledgermanagerfix
2016-11-09T02:05:57Z,903,BOOKKEEPER-903: metaformat command fix  metaformat command should delete underreplicated ledger znodes and lock nodes  Author: Charan Reddy Guttapalem <cguttapalem@salesforce.com>  Reviewers: sijie@apache.org <sijie@apache.org>  Closes #62 from reddycharan/metaformatfix
2016-11-09T02:02:34Z,946,BOOKKEEPER-946: Provide an option to delay auto recovery of lost bookies  If auto recovery is enabled  and a bookie goes down for upgrade or even if it looses zk connection intermittently  the auditor detects it as a lost bookie and starts under replication detection and the replication workers on other bookie nodes start replicating the under replicated ledgers. All of this stops once the bookie comes up but by then a few ledgers would get replicated. Given the fact that we have multiple copies of data  it is probably not necessary to start the recovery as soon as a bookie goes down. We can wait for an hour or so and then start recovery. This should cover cases like planned upgrade  intermittent network connectivity loss  etc.  This change:     1) Provides a bookie option 'lostBookieRecoveryDelay' in secs  which when set to a non zero value         will delay the start of recovery by that number of seconds. By default  this option is set to 0;        which means the audit is not delayed.     2) If another bookie were to go down in this interval  the recovery is immediately started and the        one scheduled for future is canceled.     3) Adds counters to track how many audits were delayed(#1) and how many scheduled audits were        canceled due to multiple bookie failures(#2).     4) Three junit tests to verify the new feature.  Author: Rithin <rithin.shetty@salesforce.com>  Reviewers: siddharth.boobna@gmail.com <siddharth.boobna@gmail.com>  Enrico Olivelli <eolivelli@gmail.com>  Closes #58 from rithin-shetty/audit_delay
2016-10-20T17:38:33Z,952,BOOKKEEPER-952: Fix RegionAwareEnsemblePlacementPolicy  allocate bookies evenly as much as possible across all regions  https://issues.apache.org/jira/browse/BOOKKEEPER-952  RB_ID=880463  Author: Yiming Zang <yzang@twitter.com>  Reviewers: sijie@apache.org <sijie@apache.org>  Closes #61 from yzang/apache_master and squashes the following commits:  a0a9979 [Yiming Zang] fix Inefficient use of keySet iterator instead of entrySet iterator d882c28 [Yiming Zang] fix RegionAwareEnsemblePlacementPolicy test case fix the algorithm for balanced placement across regions.
2016-10-13T07:47:11Z,19,DL-32: Fix Findbug warnings  - Bump the version to 3.0.3 - Fix all the findbug warnings - Enable findbugs:check on travis ci  Author: Jon Derrick <jonathan.derrickk@gmail.com>  Reviewers: Sijie Guo <sijie@apache.org>  Closes #19 from jderrickk/jd/fix_findbugs_error and squashes the following commits:  c48c89c [Jon Derrick] Merge branch 'master' into jd/fix_findbugs_error d9b0425 [Jon Derrick] verify findbugs on travis ci 985501b [Jon Derrick] Fix findbug errors on all modules 18e8267 [Jon Derrick] Remove distributedlog-example ffa8361 [Jon Derrick] Fix findbugs in distributedlog-protocol
2016-10-13T07:47:11Z,19,DL-32: Fix Findbug warnings  - Bump the version to 3.0.3 - Fix all the findbug warnings - Enable findbugs:check on travis ci  Author: Jon Derrick <jonathan.derrickk@gmail.com>  Reviewers: Sijie Guo <sijie@apache.org>  Closes #19 from jderrickk/jd/fix_findbugs_error and squashes the following commits:  c48c89c [Jon Derrick] Merge branch 'master' into jd/fix_findbugs_error d9b0425 [Jon Derrick] verify findbugs on travis ci 985501b [Jon Derrick] Fix findbug errors on all modules 18e8267 [Jon Derrick] Remove distributedlog-example ffa8361 [Jon Derrick] Fix findbugs in distributedlog-protocol
2016-10-13T07:27:18Z,924,BOOKKEEPER-924: addEntry() is susceptible to spurious wakeups  Use Java8 CompletableFuture instead of SyncCounter  Author: eolivelli <eolivelli@gmail.com>  Reviewers: sijie@apache.org <sijie@apache.org>  Closes #60 from eolivelli/BOOKKEEPER-924 and squashes the following commits:  61e6b1a [eolivelli] BOOKKEEPER-924 addEntry() is susceptible to spurious wakeups 7d7eaf7 [eolivelli] BOOKKEEPER-924 addEntry() is susceptible to spurious wakeups f865610 [eolivelli] BOOKKEEPER-924 addEntry() is susceptible to spurious wakeups e75569a [eolivelli] BOOKKEEPER-924 addEntry() is susceptible to spurious wakeups cdd32c3 [eolivelli] BOOKKEEPER-924 addEntry() is susceptible to spurious wakeups
2016-10-13T05:50:42Z,612,BOOKKEEPER-612: Region aware placement  - Introduce the concept of a two level Network Topology with region as the first level and rack as the second level - NodeBase  Node and NetworkTopology manage this two level hierarchy and position of individual nodes in this hierarchy - An implementation of RegionawareEnsemblePlacementPolicy that distributes nodes across regions and within regions uses rack aware placement to place nodes  This is a stacked diff (opening to start a review)  we would still merge the dependent pull request first.  Author: Robin Dhamankar <robindh@Robins-MacBook-Air.local>  Reviewers: Sijie Guo <sijie@apache.org>  Closes #56 from robindh/RegionAwarePlacement
2016-09-13T01:51:44Z,25,Add infinite retry policy to zookeeper client used by tests  This change is to improve the tests running on travis ci  Author: jiazhai <zhaijia03@gmail.com>  Reviewers: Sijie Guo <sijie@apache.org>  Closes #25 from jiazhai/zhaijia/fix_federated_namespace
2016-09-10T19:01:27Z,945,BOOKKEEPER-945: Add counters to track the activity of auditor and repl…  …ication workers  Once we enable auto recovery  auditor and replication workers start their activity. Today there is no way to monitor it using counters. This change introduces the following counters to track various activities of auditor and replication workers like:  - Time taken by auditor to build the bookie->ledger list - No. of under replicated ledgers detected - Time taken by auditor to publish the under replicated ledger list - Time taken by auditor to check all the ledgers in the cluster - No. of ledgers replicated by each replication worker - No. of entries and bytes of data read and written by each replication worker - Auditor can also report the distribution of ledgers within the cluster: how many bookies own a piece of ledger  etc.  Author: Rithin <rithin.shetty@salesforce.com>  Reviewers: sijie@apache.org <sijie@apache.org>  Closes #57 from rithin-shetty/auto_recovery_counters
2016-09-10T18:27:43Z,930,BOOKKEEPER-930: Option to disable Bookie networking  Author: eolivelli <eolivelli@gmail.com>  Reviewers: sijie@apache.org <sijie@apache.org>  Closes #49 from eolivelli/BOOKKEEPER-930
2016-09-07T08:38:27Z,20,Mark some dl tests as flaky  mark some dl tests as flaky and link the corresponding investigation jiras  Author: jiazhai <zhaijia03@gmail.com>  Reviewers: Sijie Guo <sijie@apache.org>  Closes #20 from jiazhai/zhaijia/fix_travis_build
2016-08-27T04:09:07Z,14,DL-36: travis ci build failed with assembly plugin  - use 'mvn package' instead of 'mvn verify' - fix the assembly script - added missed license headers  Author: Jon Derrick <jonathan.derrickk@gmail.com>  Reviewers: Sijie Guo <sijie@apache.org>  Closes #14 from jderrickk/jd/fix_assembly_package
2016-08-23T01:05:39Z,9,DL-31: Provide flag to disable zk based distributed lock  DL doesn't enforce any leader election. However it still provides a zookeeper ephemeral znode based lock for leader election. It is unnecessary if applications use core library directly already have its own leader election mechanism.  This change is to provide a flag to allow disable the zk based lock.  Author: Sijie Guo <sijieg@twitter.com>  Reviewers: Leigh Stewart <lstewart@apache.org>  Closes #9 from sijie/sijie/flag_to_disable_lock
2016-08-23T01:00:13Z,10,DL-1: Clean up the distributedlog pom files  - changed the version to 0.4.0-incubating - changed names to include 'Apache DistributedLog' and use '::' as separator - add developers  mail lists and jira  Author: jiazhai <zhaijia03@gmail.com>  Reviewers: Franck Cuny <franck.cuny@gmail.com>  Sijie Guo <sijie@apache.org>  Closes #10 from jiazhai/zhaijia/fix_apache_version
2016-08-23T01:00:13Z,10,DL-1: Clean up the distributedlog pom files  - changed the version to 0.4.0-incubating - changed names to include 'Apache DistributedLog' and use '::' as separator - add developers  mail lists and jira  Author: jiazhai <zhaijia03@gmail.com>  Reviewers: Franck Cuny <franck.cuny@gmail.com>  Sijie Guo <sijie@apache.org>  Closes #10 from jiazhai/zhaijia/fix_apache_version
2016-08-16T19:02:06Z,5,DL-21: Fix DL flaky test cases  DL-21: Fixed a few DL flaky test cases.  Author: Yiming Zang <yzang@twitter.com>  Reviewers: Sijie Guo <sijie@apache.org>  Closes #5 from yzang/yzang/fix_flaky_test
2016-08-16T17:42:13Z,937,BOOKKEEPER-937: Upgrade protobuf to 2.6  protobuf/protoc 2.4 cannot be installed with brew on mac and building it on mac always result is build errors hence leaves an option of switching to linux to run protoc. I upgraded to 2.6 instead. It is compatible with 2.4 on the wire and shaded so should not create any problems. All tests passed. Please ignore changes in java files in attached patch during review; these are auto-generated.  protobuf 2.4 in compat* dependencies is shaded now to not conflict with 2.6.  Author: Andrey Yegorov <ayegorov@salesforce.com>  Reviewers: eolivelli@gmail.com <eolivelli@gmail.com>  zhaijia03@gmail.com <zhaijia03@gmail.com>  sijie@apache.org <sijie@apache.org>  Closes #51 from dlg99/task/BOOKKEEPER-937
2016-08-01T06:04:09Z,938,BOOKKEEPER-938 ledger digestType autodetection on open  Currently digestType verification in LedgerOpenOp seems to be treated as part of security logic. Since it is checked after password and error explicitly states that digestType mismatched  all that evil hacker has to do is to change digest type to another one. There are only two of them after all.  here is the scenario significantly affected by current behavior:  1. user rolls out clients with digestType set to MAC and creates lots of ledgers. 2. user notices that MAC is slower than CRC32 and decides to change digestType. 3. more ledgers created with CRC32. 4. user tries to read old and new ledgers -> now old ledgers cannot be read because of the digest type mismatch.  Author: Andrey Yegorov <ayegorov@salesforce.com>  Reviewers: Sijie Guo <sijie@apache.org>  Closes #52 from dlg99/fix/BOOKKEEPER-938-digest-autodetect
2016-07-31T07:57:41Z,4,DL-20: Validate bk read timeout in configuration  DL-20: Ensure bkcReadTimeoutSeconds is larger than readLACLongPollTimeout  Author: Yiming Zang <yzang@twitter.com>  Reviewers: Sijie Guo <sijie@apache.org>  Closes #4 from yzang/yzang/validate_configuration
2016-07-31T05:56:28Z,941,BOOKKEEPER-941: Feature Switches for controling client and server behavior  - Introduce Features that are dynamic configuration options - Allow specifying Features as configuration parameters  This is a port of the feature switches following changes https://github.com/twitter/bookkeeper/commit/c2a092ab9b585f1d30d9e9b9dead0533efa49855 https://github.com/twitter/bookkeeper/commit/f9762d126e311a6b129e6e169dc62c2a0bdb7b4a  Author: Robin Dhamankar <robindh@Robins-MacBook-Air.local>  Reviewers: Matteo Merli <mmerli@apache.org>  Sijie Guo <sijie@apache.org>  Closes #54 from robindh/FeatureSwitches
2016-07-31T05:53:28Z,933,BOOKKEEPER-933: ClientConfiguration always inherits System properties  Author: eolivelli <eolivelli@gmail.com>  Reviewers: Sijie Guo <sijie@apache.org>  Closes #50 from eolivelli/BOOKKEEPER-933 and squashes the following commits:  0bcae1e [eolivelli] BOOKKEEPER-933 ClientConfiguration always inherits System properties beb68fb [eolivelli] BOOKKEEPER-933 ClientConfiguration always inherits System properties
2016-07-25T22:22:34Z,927,BOOKKEEPER-927: LedgerHandleAdv to handle disabled ledgers operation …  …throttling  BOOKKEEPER-886 missed taking care of LedgerHandleAdv. This takes care of that issue.  Signed-off-by: Venkateswararao Jujjuri (JV) <vjujjurisalesforce.com>  Author: JV <vjujjuri@salesforce.com>  Reviewers: Sijie Guo <sijie@apache.org>  Closes #45 from jvrao/bookkeeper-927
2016-07-14T21:02:33Z,940,BOOKKEEPER-940: Fix findbugs warnings after bumping to java 8  Author: eolivelli <eolivelli@gmail.com>  Reviewers: Matteo Merli <mmerli@apache.org>  Sijie Guo <sijie@apache.org>  Closes #55 from eolivelli/BOOKKEEPER-940
2016-07-11T22:19:33Z,939,BOOKKEEPER-939: Fix typo of bookkeeper merge pr script  There is typo of bk-merge-pr.py script on merging pr without a jira id.  Author: Sijie Guo <sijie@apache.org>  Reviewers: Matteo Merli <mmerli@apache.org>  Closes #53 from sijie/sijie/fix_merge_script
2016-07-11T21:06:34Z,932,BOOKKEEPER-932: Move to JDK 8  Author: Matteo Merli <mmerli@apache.org>  Reviewers: Sijie Guo <sijie@apache.org>  Closes #48 from merlimat/bk-932
2016-07-11T21:01:30Z,922,BOOKKEEPER-922: CreaterId in ledger metadata  Introduces a generic Map<String  byte[]> customMetadata to be stored as part of ledger metadata on the metadata server(zk).  Author: Rithin Shetty <rithingmail.com>  Author: Rithin <rithin.shetty@salesforce.com>  Reviewers: Enrico Olivelli <eolivelli@gmail.com>  Sijie Guo <sijie@apache.org>  Closes #46 from rithin-shetty/JIRA-922-ledgerCustomMetadata
2016-07-11T20:53:23Z,908,BOOKKEEPER-908: BKLedgerExistException creation is missing  Add missing case statement for Code.LedgerExistException in the crearte() function of BKException class  Signed-off-by: Venkateswararao Jujjuri (JV) <vjujjurisalesforce.com>  Author: JV <vjujjuri@salesforce.com>  Reviewers: Sijie Guo <sijie@apache.org>  Closes #44 from jvrao/bookkeeper-908
2016-07-11T18:54:15Z,43,A few changes to the shell scripts to start bookies  Author: Franck Cuny <franckcuny@gmail.com>  Reviewers: Sijie Guo <sijie@apache.org>  Closes #43 from franckcuny/fcuny/scripts-start-server
